VT("/net14") X,VT("/net14") Y,VT("/I0/net18") X,VT("/I0/net18") Y,VT("/net16") X,VT("/net16") Y,VT("/net17") X,VT("/net17") Y
3.050078221656578e-05,0.0001079795189918909,3.050078221656578e-05,0.0002598153661553848,3.050078221656578e-05,0.799998570788452,3.050078221656578e-05,0.8000004791646869
3.050078499125207e-05,8.759271232109948e-05,3.050078499125207e-05,2.079294794482284e-05,3.050078499125207e-05,0.7999929767510796,3.050078499125207e-05,0.7999925626847884
3.050078861227436e-05,9.34108285892636e-05,3.050078861227436e-05,-0.0001695666577686572,3.050078861227436e-05,0.7999989641568693,3.050078861227436e-05,0.7999979709851006
3.05007921601993e-05,0.0001129990828848692,3.05007921601993e-05,-0.0001916845009540645,3.05007921601993e-05,0.8000050762160028,3.05007921601993e-05,0.8000060880684345
3.050079618537884e-05,0.0001372691316117129,3.050079618537884e-05,-0.0001029702442679333,3.050079618537884e-05,0.8000114884484812,3.050079618537884e-05,0.8000162430678562
3.050080233252474e-05,0.0001589026943179322,3.050080233252474e-05,7.399359739147195e-06,3.050080233252474e-05,0.800018972242313,3.050080233252474e-05,0.8000286618699004
3.050080396778781e-05,0.0001620389464108198,3.050080396778781e-05,2.863563498892143e-05,3.050080396778781e-05,0.8000205007713259,3.050080396778781e-05,0.8000312837618072
3.050080723831394e-05,0.0001493755390193503,3.050080723831394e-05,3.194360600453216e-05,3.050080723831394e-05,0.8000135299187207,3.050080723831394e-05,0.8000230892072513
3.050081161781294e-05,0.0001178659022195712,3.050081161781294e-05,6.367645989400232e-06,3.050081161781294e-05,0.8000021975517202,3.050081161781294e-05,0.8000066188030575
3.050081317082452e-05,0.0001108166797135394,3.050081317082452e-05,2.737052693240267e-06,3.050081317082452e-05,0.8000019819283384,3.050081317082452e-05,0.8000051968012351
3.050081627684768e-05,0.000102201976084863,3.050081627684768e-05,2.706724340762489e-06,3.050081627684768e-05,0.8000032917682042,3.050081627684768e-05,0.8000054370213551
3.050081986425347e-05,8.502258864090978e-05,3.050081986425347e-05,-1.978767837893095e-06,3.050081986425347e-05,0.7999981534701315,3.050081986425347e-05,0.7999982719067995
3.050082421087917e-05,5.623224032292249e-05,3.050082421087917e-05,-1.179273485764772e-05,3.050082421087917e-05,0.7999885688620044,3.050082421087917e-05,0.7999848051300302
3.050082875647808e-05,4.655186792545641e-05,3.050082875647808e-05,-1.966686031918023e-06,3.050082875647808e-05,0.7999909912513782,3.050082875647808e-05,0.7999862748782236
3.050083006168453e-05,5.450611287437623e-05,3.050083006168453e-05,1.230160140133291e-05,3.050083006168453e-05,0.799998086881303,3.050083006168453e-05,0.7999947227739806
3.050083267209742e-05,6.908877043029275e-05,3.050083267209742e-05,3.328076149966401e-05,3.050083267209742e-05,0.800005758623496,3.050083267209742e-05,0.800005651659949
3.050083736329752e-05,6.261330628188419e-05,3.050083736329752e-05,1.747676387267357e-05,3.050083736329752e-05,0.7999972204046553,3.050083736329752e-05,0.7999971655478373
3.050084111124906e-05,4.768935208280486e-05,3.050084111124906e-05,-4.14909265174375e-06,3.050084111124906e-05,0.7999916873199195,3.050084111124906e-05,0.7999887544880624
3.050084688213915e-05,3.102636392216386e-05,3.050084688213915e-05,-1.790169811670743e-05,3.050084688213915e-05,0.7999899615871991,3.050084688213915e-05,0.7999838771954176
3.050085521633643e-05,3.322364089114947e-05,3.050085521633643e-05,-4.480397195557606e-06,3.050085521633643e-05,0.7999943656583648,3.050085521633643e-05,0.7999897971211654
3.050085729668038e-05,4.18827836597841e-05,3.050085729668038e-05,6.96590255956824e-06,3.050085729668038e-05,0.7999987105858803,3.050085729668038e-05,0.7999961340559621
3.050086145736829e-05,6.104044752500467e-05,3.050086145736829e-05,2.601520449079583e-05,3.050086145736829e-05,0.8000051295664787,3.050086145736829e-05,0.8000068749793087
3.050086314287851e-05,6.488836490625377e-05,3.050086314287851e-05,2.788620224140583e-05,3.050086314287851e-05,0.800004307251592,3.050086314287851e-05,0.8000071281119824
3.050086610808996e-05,6.963067800493023e-05,3.050086610808996e-05,2.967239615455482e-05,3.050086610808996e-05,0.8000040978690736,3.050086610808996e-05,0.8000077738960346
3.050087024718193e-05,8.190527000193803e-05,3.050087024718193e-05,3.910540795710852e-05,3.050087024718193e-05,0.8000094993992571,3.050087024718193e-05,0.8000146151057913
3.050087424625977e-05,8.590631587036754e-05,3.050087424625977e-05,4.035291235035401e-05,3.050087424625977e-05,0.8000095250028996,3.050087424625977e-05,0.8000149831718838
3.050088027361452e-05,8.215266827694013e-05,3.050088027361452e-05,3.456914644757222e-05,3.050088027361452e-05,0.8000070379588382,3.050088027361452e-05,0.8000112760941394
3.050088173300062e-05,8.21517938647577e-05,3.050088173300062e-05,3.476481115620713e-05,3.050088173300062e-05,0.8000077195747185,3.050088173300062e-05,0.8000118493235917
3.050088465177281e-05,8.095361621825453e-05,3.050088465177281e-05,3.426477523611155e-05,3.050088465177281e-05,0.800007853974629,3.050088465177281e-05,0.8000119155350811
3.050089048931719e-05,6.579016396105057e-05,3.050089048931719e-05,2.222309389930326e-05,3.050089048931719e-05,0.800001704094546,3.050089048931719e-05,0.8000038558881882
3.0500895802377e-05,3.87052167243908e-05,3.0500895802377e-05,1.373770053229558e-06,3.0500895802377e-05,0.7999922109032811,3.0500895802377e-05,0.7999901838195788
3.050090111994861e-05,7.618861699328562e-06,3.050090111994861e-05,-2.00888253454316e-05,3.050090111994861e-05,0.7999837502069652,3.050090111994861e-05,0.7999768749222962
3.050090335475502e-05,4.166831536023527e-06,3.050090335475502e-05,-1.86760152831307e-05,3.050090335475502e-05,0.7999867105019737,3.050090335475502e-05,0.7999793589126745
3.050090422711618e-05,5.726629693287168e-06,3.050090422711618e-05,-1.552635167585426e-05,3.050090422711618e-05,0.7999889087517263,3.050090422711618e-05,0.799981927680506
3.05009059718385e-05,6.885934588351177e-06,3.05009059718385e-05,-1.233832803189501e-05,3.05009059718385e-05,0.7999902774374683,3.05009059718385e-05,0.7999839266804446
3.050090876913664e-05,6.309074846581732e-06,3.050090876913664e-05,-1.127217987890252e-05,3.050090876913664e-05,0.7999900999527811,3.050090876913664e-05,0.7999841596952628
3.050091293229674e-05,1.776973484187958e-06,3.050091293229674e-05,-1.43934020918912e-05,3.050091293229674e-05,0.7999880244964757,3.050091293229674e-05,0.7999815837323097
3.050091602316482e-05,4.870948738589566e-06,3.050091602316482e-05,-1.032374346049753e-05,3.050091602316482e-05,0.7999905079126833,3.050091602316482e-05,0.7999846808745876
3.050092220490096e-05,3.116084270211638e-05,3.050092220490096e-05,1.375657381252194e-05,3.050092220490096e-05,0.8000021819221526,3.050092220490096e-05,0.8000012118850631
3.050092678539102e-05,3.818559802615449e-05,3.050092678539102e-05,1.660755178548307e-05,3.050092678539102e-05,0.8000011481310716,3.050092678539102e-05,0.8000016160203421
3.050092816584353e-05,3.324442515324752e-05,3.050092816584353e-05,1.011112803042611e-05,3.050092816584353e-05,0.7999963834274025,3.050092816584353e-05,0.7999961469635243
3.050093092674855e-05,2.641147696675279e-05,3.050093092674855e-05,2.797882255176928e-06,3.050093092674855e-05,0.7999929872843969,3.050093092674855e-05,0.7999911757659445
3.050093521957901e-05,3.652779231949009e-05,3.050093521957901e-05,1.489110850112831e-05,3.050093521957901e-05,0.8000017250472792,3.050093521957901e-05,0.8000009221257739
3.050093894283689e-05,5.344298242771881e-05,3.050093894283689e-05,3.007976124301403e-05,3.050093894283689e-05,0.8000083616932043,3.050093894283689e-05,0.8000107340926351
3.050094331129091e-05,7.722656322949731e-05,3.050094331129091e-05,4.787274759288794e-05,3.050094331129091e-05,0.8000148952506734,3.050094331129091e-05,0.8000218110354499
3.050094925503179e-05,9.798168717751767e-05,3.050094925503179e-05,5.933077395367551e-05,3.050094925503179e-05,0.8000185203272534,3.050094925503179e-05,0.8000288519472344
3.050095092180155e-05,9.92998964961229e-05,3.050095092180155e-05,5.808112303685766e-05,3.050095092180155e-05,0.8000173131917274,3.050095092180155e-05,0.8000277101085459
3.050095175518643e-05,9.556699636391599e-05,3.050095175518643e-05,5.321123717341058e-05,3.050095175518643e-05,0.8000141415903309,3.050095175518643e-05,0.800023882984701
3.050095342195618e-05,8.56157684692211e-05,3.050095342195618e-05,4.208618843230938e-05,3.050095342195618e-05,0.8000082029733332,3.050095342195618e-05,0.8000159595034884
3.05009567554957e-05,6.740603055232563e-05,3.05009567554957e-05,2.577540986062011e-05,3.05009567554957e-05,0.8000020380574361,3.05009567554957e-05,0.8000060179531209
3.050096029110665e-05,5.807797748881138e-05,3.050096029110665e-05,2.168762610904954e-05,3.050096029110665e-05,0.8000031906417943,3.050096029110665e-05,0.8000053932960076
3.050096322907567e-05,4.737464412009451e-05,3.050096322907567e-05,1.464995124746228e-05,3.050096322907567e-05,0.8000000843500308,3.050096322907567e-05,0.8000008912518869
3.050096469806019e-05,3.890496518390049e-05,3.050096469806019e-05,7.819707036271082e-06,3.050096469806019e-05,0.7999962472722624,3.050096469806019e-05,0.7999959525087822
3.050096763602921e-05,2.175967147434978e-05,3.050096763602921e-05,-4.96825152995141e-06,3.050096763602921e-05,0.7999906375890693,3.050096763602921e-05,0.7999877648341325
3.050097204311172e-05,6.767131459650494e-06,3.050097204311172e-05,-1.216917313559836e-05,3.050097204311172e-05,0.7999899007984759,3.050097204311172e-05,0.7999847286367563
3.050097329715116e-05,1.049198482395671e-05,3.050097329715116e-05,-6.490353040919167e-06,3.050097329715116e-05,0.7999938324388165,3.050097329715116e-05,0.7999893672410121
3.050097580523006e-05,2.712406612099864e-05,3.050097580523006e-05,1.202970999654105e-05,3.050097580523006e-05,0.8000039903412323,3.050097580523006e-05,0.8000027936084885
3.050097966066061e-05,3.430772467287789e-05,3.050097966066061e-05,1.721749558713939e-05,3.050097966066061e-05,0.8000035711305048,3.050097966066061e-05,0.8000043301919855
3.05009838486397e-05,2.186624981285183e-05,3.05009838486397e-05,2.372220879699995e-06,3.05009838486397e-05,0.7999941251959327,3.05009838486397e-05,0.7999924801629916
3.050098849482817e-05,3.737231011240893e-06,3.050098849482817e-05,-1.256847944688727e-05,3.050098849482817e-05,0.7999882838163425,3.050098849482817e-05,0.7999829627957773
3.050099488913664e-05,-4.852151109587083e-08,3.050099488913664e-05,-9.3892639968828e-06,3.050099488913664e-05,0.7999928780907419,3.050099488913664e-05,0.799987070391183
3.0501e-05,7.552055738184731e-06,3.0501e-05,-8.886920166736925e-07,3.0501e-05,0.7999961324452558,3.0501e-05,0.7999924470234983
3.050100180964521e-05,3.691362334585213e-05,3.050100180964521e-05,5.830414922026841e-06,3.050100180964521e-05,0.7999987029561781,3.050100180964521e-05,0.7999965430686213
3.050100542893562e-05,5.734267446015954e-05,3.050100542893562e-05,1.87536421255515e-05,3.050100542893562e-05,0.8000038781449088,3.050100542893562e-05,0.8000051162384798
3.050100682816628e-05,5.280433893456696e-05,3.050100682816628e-05,2.091161737629316e-05,3.050100682816628e-05,0.800004111398737,3.050100682816628e-05,0.800006258485068
3.050100962662758e-05,4.43583479729028e-05,3.050100962662758e-05,2.254764138083431e-05,3.050100962662758e-05,0.8000035281337026,3.050100962662758e-05,0.800006593739693
3.050101346004012e-05,5.047894518499739e-05,3.050101346004012e-05,3.051792938066157e-05,3.050101346004012e-05,0.8000072819019651,3.050101346004012e-05,0.8000117910753849
3.050101917900338e-05,6.20479120768347e-05,3.050101917900338e-05,3.645419076487934e-05,3.050101917900338e-05,0.8000097580302149,3.050101917900338e-05,0.8000151897519938
3.050102454175609e-05,6.023942999942986e-05,3.050102454175609e-05,3.236447700588059e-05,3.050102454175609e-05,0.8000077619794993,3.050102454175609e-05,0.8000122684916066
3.050102674330986e-05,6.074081238028537e-05,3.050102674330986e-05,3.280818175061969e-05,3.050102674330986e-05,0.8000087763854061,3.050102674330986e-05,0.8000130991464625
3.050103038900696e-05,5.739017254901424e-05,3.050103038900696e-05,2.950902345481747e-05,3.050103038900696e-05,0.8000071477190506,3.050103038900696e-05,0.8000110051107361
3.050103218956827e-05,5.29197217380735e-05,3.050103218956827e-05,2.523916065852024e-05,3.050103218956827e-05,0.8000046262650417,3.050103218956827e-05,0.8000079718636075
3.050103579069091e-05,4.057818041902143e-05,3.050103579069091e-05,1.477380013809743e-05,3.050103579069091e-05,0.7999996889378947,3.050103579069091e-05,0.8000012136458353
3.050104115034295e-05,1.304496698836837e-05,3.050104115034295e-05,-6.44038933654883e-06,3.050104115034295e-05,0.79999078802015,3.050104115034295e-05,0.7999877707422554
3.05010461460066e-05,-1.289873651633845e-05,3.05010461460066e-05,-2.395175091767189e-05,3.05010461460066e-05,0.799984155895351,3.05010461460066e-05,0.7999770556412644
3.050104790968722e-05,-1.407759932734928e-05,3.050104790968722e-05,-2.158292710529419e-05,3.050104790968722e-05,0.7999871643255934,3.050104790968722e-05,0.7999799177015622
3.05010511479655e-05,-1.120788941516885e-05,3.05010511479655e-05,-1.478378069879485e-05,3.05010511479655e-05,0.7999913010159397,3.05010511479655e-05,0.7999850626391029
3.050105546706156e-05,-1.421895106243927e-05,3.050105546706156e-05,-1.643286121748058e-05,3.050105546706156e-05,0.7999886138626442,3.050105546706156e-05,0.7999825527135692
3.050105883067682e-05,-1.422711774905982e-05,3.050105883067682e-05,-1.561050223572322e-05,3.050105883067682e-05,0.7999891871146985,3.050105883067682e-05,0.7999831483086407
3.050106329462939e-05,-1.975536994587754e-06,3.050106329462939e-05,-3.357055971337062e-06,3.050106329462939e-05,0.7999958776081185,3.050106329462939e-05,0.7999919400974097
3.050106448082421e-05,2.489056335810785e-06,3.050106448082421e-05,5.14603427370338e-07,3.050106448082421e-05,0.7999973780344445,3.050106448082421e-05,0.7999943171245575
3.050106685321385e-05,1.34584816332682e-05,3.050106685321385e-05,9.536428162085288e-06,3.050106685321385e-05,0.8000009579868103,3.050106685321385e-05,0.799999947351141
3.050107118019619e-05,2.070061172076523e-05,3.050107118019619e-05,1.24283941651885e-05,3.050107118019619e-05,0.8000001377924368,3.050107118019619e-05,0.8000004506609906
3.050107561008692e-05,1.009730038136272e-05,3.050107561008692e-05,-5.11021509810834e-07,3.050107561008692e-05,0.799992638576406,3.050107561008692e-05,0.7999907352660243
3.050107908302131e-05,1.720761690753946e-05,3.050107908302131e-05,6.865221491636074e-06,3.050107908302131e-05,0.7999982282559995,3.050107908302131e-05,0.7999970087963463
3.050108075372004e-05,2.376999285360032e-05,3.050108075372004e-05,1.351786137103156e-05,3.050108075372004e-05,0.8000022109308769,3.050108075372004e-05,0.8000019753707613
3.050108387468772e-05,3.95360850393427e-05,3.050108387468772e-05,2.727635542295634e-05,3.050108387468772e-05,0.8000085982515595,3.050108387468772e-05,0.8000112298745766
3.050108834785335e-05,6.800387990149306e-05,3.050108834785335e-05,4.897000989960863e-05,3.050108834785335e-05,0.8000172602194514,3.050108834785335e-05,0.8000251283926993
3.050109219814521e-05,8.172265917394774e-05,3.050109219814521e-05,5.579746009181245e-05,3.050109219814521e-05,0.8000184750928314,3.050109219814521e-05,0.8000285891763924
3.050109412329114e-05,8.402314756005828e-05,3.050109412329114e-05,5.480326487816736e-05,3.050109412329114e-05,0.8000171016777793,3.050109412329114e-05,0.8000273682270688
3.0501097973583e-05,7.236242248288003e-05,3.0501097973583e-05,4.00387090393968e-05,3.0501097973583e-05,0.8000091373126744,3.0501097973583e-05,0.800016797346352
3.050110205800909e-05,5.16061291932645e-05,3.050110205800909e-05,2.159737995713669e-05,3.050110205800909e-05,0.800001981194415,3.050110205800909e-05,0.8000054499305491
3.050110297953457e-05,4.93366806155348e-05,3.050110297953457e-05,2.057226220067545e-05,3.050110297953457e-05,0.8000024105455925,3.050110297953457e-05,0.800005392066257
3.050110482258552e-05,4.560727316026673e-05,3.050110482258552e-05,1.934829125265806e-05,3.050110482258552e-05,0.8000030864977566,3.050110482258552e-05,0.8000054591408281
3.050110850868743e-05,2.949960121574479e-05,3.050110850868743e-05,7.580068352397637e-06,3.050110850868743e-05,0.7999977007493606,3.050110850868743e-05,0.7999977744170658
3.050111219027416e-05,1.165810029699682e-05,3.050111219027416e-05,-5.329077024473826e-06,3.050111219027416e-05,0.7999921951134884,3.050111219027416e-05,0.7999896670514546
3.050111676945306e-05,-6.169994191543122e-06,3.050111676945306e-05,-1.620967029930555e-05,3.050111676945306e-05,0.7999885572846264,3.050111676945306e-05,0.7999833757638374
3.05011181103393e-05,-2.536553028542285e-06,3.05011181103393e-05,-1.021949466905708e-05,3.05011181103393e-05,0.7999934171326238,3.05011181103393e-05,0.7999887296599087
